ID del Pedido,fecha_envio,Region,categoria,nombre_producto,venta,cantidad,descuento,ganancia
CA-2015-146262,01/09/2015,Este,Tecnología,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
CA-2016-130162,11/01/2016,Oeste,Suministros de oficina,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
CA-2016-130162,11/01/2016,Oeste,Tecnología,Adtran 1202752G1,302.376,3,0.2,22.6782
CA-2015-169397,12/27/2015,Este,Suministros de oficina,OIC Bulk Pack Metal Archivador Clips,5.584,2,0.2,1.8148
CA-2015-169397,12/27/2015,Este,Suministros de oficina,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
CA-2015-169397,12/27/2015,Este,Suministros de oficina,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
CA-2015-169397,12/27/2015,Este,Muebles,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
CA-2015-169397,12/27/2015,Este,Tecnología,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
CA-2015-169397,12/27/2015,Este,Suministros de oficina,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
CA-2015-163055,8/16/2015,Centro,Suministros de oficina,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
CA-2015-163055,8/16/2015,Centro,Muebles,Bevis 36 x 72 Conference Mesas,622.45,5,0,136.939
CA-2015-163055,8/16/2015,Centro,Suministros de oficina,Rogers Deluxe File Chest,21.98,1,0,0.2198
US-2015-145436,03/04/2015,Sur,Muebles,Global Low Back Tilter Silla,161.568,2,0.2,-28.2744
US-2015-145436,03/04/2015,Sur,Muebles,"Global Push Button Manager's Silla, Indigo",389.696,8,0.2,43.8408
US-2014-156216,9/17/2014,Sur,Suministros de oficina,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
US-2017-100930,04/12/2017,Sur,Muebles,Bush Advantage Collection Round Conference Mesa,233.86,2,0.45,-102.048
US-2017-100930,04/12/2017,Sur,Muebles,Bretford Rectangular Conference Mesa Tops,620.6145,3,0.45,-248.2458
US-2017-100930,04/12/2017,Sur,Suministros de oficina,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
US-2017-100930,04/12/2017,Sur,Muebles,"Tenex Contemporary Contur Sillamats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
US-2017-100930,04/12/2017,Sur,Tecnología,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
CA-2017-160514,11/16/2017,Oeste,Suministros de oficina,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
CA-2016-157749,06/09/2016,Centro,Suministros de oficina,Xerox 1957,25.92,5,0.2,9.396
CA-2016-157749,06/09/2016,Centro,Muebles,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
CA-2016-157749,06/09/2016,Centro,Muebles,Staple-based wall hangings,11.688,3,0.6,-4.6752
CA-2016-157749,06/09/2016,Centro,Tecnología,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
CA-2016-157749,06/09/2016,Centro,Muebles,KI Conference Mesas,177.225,5,0.5,-120.513
CA-2016-157749,06/09/2016,Centro,Muebles,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
CA-2016-157749,06/09/2016,Centro,Suministros de oficina,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
CA-2014-131926,06/06/2014,Centro,Muebles,Global Deluxe High-Back Manager's Silla,2001.86,7,0,580.5394
CA-2014-131926,06/06/2014,Centro,Suministros de oficina,Safco Steel Mobile File Cart,166.72,2,0,41.68
CA-2014-131926,06/06/2014,Centro,Suministros de oficina,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
CA-2014-131926,06/06/2014,Centro,Suministros de oficina,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
CA-2014-131926,06/06/2014,Centro,Suministros de oficina,Xerox 205,25.92,4,0,12.4416
CA-2016-154739,12/15/2016,Oeste,Muebles,"Global Leather Highback Executive Silla with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
CA-2016-145625,9/17/2016,Oeste,Suministros de oficina,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
CA-2016-145625,9/17/2016,Oeste,Tecnología,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
CA-2016-146941,12/13/2016,Este,Suministros de oficina,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
CA-2016-146941,12/13/2016,Este,Suministros de oficina,Tyvek Side-Opening Peel & Seel Expanding Sobres,361.92,4,0,162.864
US-2015-159982,12/04/2015,Centro,Muebles,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
US-2015-159982,12/04/2015,Centro,Suministros de oficina,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
US-2015-159982,12/04/2015,Centro,Suministros de oficina,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
US-2015-159982,12/04/2015,Centro,Tecnología,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
CA-2017-163139,12/03/2017,Este,Tecnología,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
CA-2017-163139,12/03/2017,Este,Suministros de oficina,Safco Industrial Shelving,221.55,3,0,6.6465
CA-2017-163139,12/03/2017,Este,Suministros de oficina,Acco 3-Hole Punch,17.52,5,0.2,6.132
US-2017-155299,06/12/2017,Centro,Suministros de oficina,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
US-2014-106992,9/21/2014,Centro,Tecnología,Lexmark MX611dhe Monochrome Laser Impresora,3059.982,3,0.4,-509.997
US-2014-106992,9/21/2014,Centro,Tecnología,Xerox WorkCentre 6505DN Laser Multifunction Impresora,2519.958,7,0.4,-251.9958
CA-2016-125318,6/13/2016,Centro,Tecnología,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
CA-2015-155040,11/15/2015,Oeste,Tecnología,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156
CA-2017-136826,6/20/2017,Sur,Suministros de oficina,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304
CA-2016-111010,1/28/2016,Este,Suministros de oficina,Bagged Rubber Bands,7.56,6,0,0.3024
US-2017-145366,12/13/2017,Este,Suministros de oficina,Safco Commercial Shelving,37.208,1,0.2,-7.4416
US-2017-145366,12/13/2017,Este,Suministros de oficina,"Recycled Interoffice Sobres with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
CA-2017-163979,01/02/2018,Oeste,Suministros de oficina,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
CA-2015-155334,7/31/2015,Oeste,Tecnología,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692
CA-2015-155334,7/31/2015,Oeste,Muebles,Regeneration Desk Collection,5.28,3,0,2.3232
CA-2015-155334,7/31/2015,Oeste,Suministros de oficina,Presstex Flexible Ring Archivadors,10.92,3,0.2,4.095
CA-2017-118136,9/17/2017,Oeste,Suministros de oficina,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
CA-2017-118136,9/17/2017,Oeste,Suministros de oficina,Newell 330,5.98,1,0,1.5548
CA-2017-132976,10/17/2017,Este,Suministros de oficina,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
CA-2017-132976,10/17/2017,Este,Suministros de oficina,"Adams Write n' Stick Teléfono Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072
CA-2017-132976,10/17/2017,Este,Suministros de oficina,Eldon Simplefile Box Office,59.712,6,0.2,5.9712
CA-2017-132976,10/17/2017,Este,Suministros de oficina,Avery 489,24.84,3,0.2,8.694
US-2015-161991,9/28/2015,Centro,Suministros de oficina,Round Ring Archivadors,2.08,5,0.8,-3.432
US-2015-161991,9/28/2015,Centro,Tecnología,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
CA-2015-130890,11/06/2015,Oeste,Muebles,"Bevis Round Bullnose 29"" High Mesa Top",1038.84,5,0.2,51.942
CA-2015-130883,10/02/2015,Oeste,Suministros de oficina,Easy-staple paper,141.76,5,0.2,47.844
CA-2015-130883,10/02/2015,Oeste,Tecnología,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
CA-2015-130883,10/02/2015,Oeste,Suministros de oficina,Xerox 216,31.104,6,0.2,10.8864
CA-2016-112697,12/20/2016,Sur,Suministros de oficina,GBC VeloArchivador Electric Binding Máquina,254.058,7,0.7,-169.372
CA-2016-112697,12/20/2016,Sur,Suministros de oficina,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Teléfono Line Protection",194.528,2,0.2,24.316
CA-2016-112697,12/20/2016,Sur,Suministros de oficina,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
CA-2016-110772,11/24/2016,Este,Suministros de oficina,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
CA-2016-110772,11/24/2016,Este,Suministros de oficina,Avery 512,18.496,8,0.2,6.2424
CA-2016-110772,11/24/2016,Este,Tecnología,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
CA-2016-110772,11/24/2016,Este,Muebles,"Bush Westfield Collection Libreros, Medium Cherry Finish",86.97,3,0.5,-48.7032
CA-2014-111451,12/28/2014,Oeste,Muebles,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
CA-2014-111451,12/28/2014,Oeste,Muebles,Global Deluxe Office Fabric Sillas,230.352,3,0.2,20.1558
CA-2014-111451,12/28/2014,Oeste,Muebles,Eldon ClusterMat Silla Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
CA-2014-111451,12/28/2014,Oeste,Suministros de oficina,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
CA-2014-111451,12/28/2014,Oeste,Suministros de oficina,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
CA-2016-142545,11/03/2016,Este,Suministros de oficina,Xerox 223,32.4,5,0,15.552
CA-2016-142545,11/03/2016,Este,Suministros de oficina,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.8248
CA-2016-142545,11/03/2016,Este,Suministros de oficina,Xerox 1939,56.91,3,0,27.3168
CA-2016-142545,11/03/2016,Este,Muebles,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
CA-2016-142545,11/03/2016,Este,Suministros de oficina,Avery Premier Heavy-Duty Archivador with Round Locking Rings,14.28,1,0,6.5688
US-2017-152380,11/23/2017,Centro,Muebles,BPI Conference Mesas,219.075,3,0.5,-131.445
CA-2015-144253,05/09/2015,Este,Muebles,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
CA-2014-130960,01/04/2015,Centro,Suministros de oficina,Newell 350,9.84,3,0,2.8536
CA-2014-111003,06/06/2014,Este,Suministros de oficina,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
CA-2014-111003,06/06/2014,Este,Suministros de oficina,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868
CA-2017-126774,4/17/2017,Sur,Suministros de oficina,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
CA-2016-142902,9/14/2016,Oeste,Muebles,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
CA-2016-142902,9/14/2016,Oeste,Muebles,Hon 4070 Series Pagoda Armless Upholstered Stacking Sillas,466.768,2,0.2,52.5114
CA-2016-142902,9/14/2016,Oeste,Muebles,"Eldon Expressions Desk Accesorio, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136
CA-2016-142902,9/14/2016,Oeste,Suministros de oficina,Avery 509,6.264,3,0.2,2.0358
CA-2014-120887,10/03/2014,Este,Muebles,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
CA-2014-167850,8/16/2014,Sur,Tecnología,AT&T 1070 Corded Teléfono,178.384,2,0.2,22.298
CA-2014-167850,8/16/2014,Sur,Suministros de oficina,Xerox 21,15.552,3,0.2,5.4432
CA-2014-164259,12/30/2014,Este,Suministros de oficina,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
CA-2014-164973,11/09/2014,Este,Muebles,DMI Arturo Collection Mission-style Design Wood Silla,135.882,1,0.1,24.1568
CA-2014-164973,11/09/2014,Este,Tecnología,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Fotocopiadora,3991.98,2,0,1995.99
CA-2014-164973,11/09/2014,Este,Tecnología,Panasonic Kx-TS550,275.94,6,0,80.0226
CA-2014-164973,11/09/2014,Este,Tecnología,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
CA-2014-164973,11/09/2014,Este,Suministros de oficina,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071
CA-2014-156601,9/24/2014,Oeste,Suministros de oficina,OIC Archivador Clips,7.16,2,0,3.58
CA-2016-162138,4/27/2016,Oeste,Suministros de oficina,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
CA-2016-162138,4/27/2016,Oeste,Tecnología,Logitech Wireless Headset h800,99.99,1,0,34.9965
CA-2017-153339,11/05/2017,Sur,Muebles,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
US-2016-141544,09/01/2016,Este,Tecnología,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
US-2016-141544,09/01/2016,Este,Suministros de oficina,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
US-2016-141544,09/01/2016,Este,Muebles,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Sillas,786.744,4,0.3,-258.5016
US-2016-141544,09/01/2016,Este,Suministros de oficina,Round Specialty Laser Impresora Labels,100.24,10,0.2,33.831
US-2016-141544,09/01/2016,Este,Suministros de oficina,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
US-2016-150147,4/29/2016,Este,Tecnología,AT&T 841000 Teléfono,82.8,2,0.4,-20.7
US-2016-150147,4/29/2016,Este,Suministros de oficina,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816
US-2016-150147,4/29/2016,Este,Suministros de oficina,Wilson Jones Custom Archivador Spines & Labels,4.896,3,0.7,-3.4272
CA-2015-137946,09/04/2015,Oeste,Suministros de oficina,Storex Dura Pro Archivadors,4.752,1,0.2,1.6038
CA-2015-137946,09/04/2015,Oeste,Tecnología,Hewlett Packard LaserJet 3310 Fotocopiadora,959.984,2,0.2,335.9944
CA-2015-137946,09/04/2015,Oeste,Suministros de oficina,Avery Non-Stick Archivadors,14.368,4,0.2,4.49
CA-2014-129924,7/17/2014,Oeste,Suministros de oficina,Tuff Stuff Recycled Round Ring Archivadors,7.712,2,0.2,2.7956
CA-2014-129924,7/17/2014,Oeste,Muebles,Hon 5100 Series Wood Mesas,698.352,3,0.2,-17.4588
CA-2015-128167,6/26/2015,Oeste,Suministros de oficina,"OIC Archivador Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312
CA-2014-122336,4/17/2014,Este,Suministros de oficina,Newell 314,17.856,4,0.2,1.116
CA-2014-122336,4/17/2014,Este,Suministros de oficina,Fellowes PB200 Plastic Comb Binding Máquina,509.97,10,0.7,-407.976
CA-2014-122336,4/17/2014,Este,Suministros de oficina,Staples,30.992,13,0.2,10.0724
CA-2014-122336,4/17/2014,Este,Tecnología,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,0.4,8.3916
US-2015-120712,12/24/2015,Centro,Suministros de oficina,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
CA-2017-169901,6/19/2017,Oeste,Tecnología,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iTeléfono 5s 5c 5,47.976,3,0.2,4.7976
CA-2017-134306,07/12/2017,Este,Suministros de oficina,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996
CA-2017-134306,07/12/2017,Este,Suministros de oficina,Easy-staple paper,24.56,2,0,11.5432
CA-2017-134306,07/12/2017,Este,Suministros de oficina,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472
CA-2016-129714,09/03/2016,Este,Tecnología,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
CA-2016-129714,09/03/2016,Este,Suministros de oficina,Xerox 1881,24.56,2,0,11.5432
CA-2016-129714,09/03/2016,Este,Suministros de oficina,Acco Hanging Data Archivadors,3.048,1,0.2,1.0668
CA-2016-129714,09/03/2016,Este,Suministros de oficina,Xerox 1881,49.12,4,0,23.0864
CA-2016-129714,09/03/2016,Este,Suministros de oficina,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296
CA-2016-138520,4/13/2016,Este,Muebles,Sauder Barrister Libreros,388.704,6,0.2,-4.8588
CA-2016-138520,4/13/2016,Este,Suministros de oficina,"#10 Gummed Flap White Sobres, 100/Box",8.26,2,0,3.7996
CA-2016-138520,4/13/2016,Este,Suministros de oficina,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864
CA-2016-138520,4/13/2016,Este,Suministros de oficina,"Adams Teléfono Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0,15.824
CA-2016-130001,4/28/2016,Sur,Suministros de oficina,Southworth 25% Cotton Linen-Finish Paper & Sobres,36.24,5,0.2,11.325
CA-2017-155698,03/11/2017,Sur,Suministros de oficina,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Teléfono Protection,647.84,8,0,168.4384
CA-2017-155698,03/11/2017,Sur,Suministros de oficina,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
CA-2017-144904,10/01/2017,Este,Suministros de oficina,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
CA-2017-144904,10/01/2017,Este,Muebles,Global Ergonomic Managers Silla,488.646,3,0.1,86.8704
CA-2017-144904,10/01/2017,Este,Suministros de oficina,Newell 333,5.56,2,0,1.4456
CA-2017-144904,10/01/2017,Este,Muebles,Eldon Wave Desk Accessories,47.12,8,0,20.7328
CA-2014-123344,9/29/2014,Oeste,Suministros de oficina,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
CA-2016-155516,10/21/2016,Este,Suministros de oficina,Wilson Jones Snap Scratch Pad Archivador Tool for Ring Archivadors,23.2,4,0,10.44
CA-2016-155516,10/21/2016,Este,Suministros de oficina,Staple remover,7.36,2,0,0.1472
CA-2016-155516,10/21/2016,Este,Suministros de oficina,Pizazz Global Quick File,104.79,7,0,29.3412
CA-2016-155516,10/21/2016,Este,Muebles,"Atlantic Metals Mobile 3-Shelf Libreros, Custom Colors",1043.92,4,0,271.4192
CA-2017-104745,06/04/2017,Centro,Suministros de oficina,Xerox 1930,25.92,5,0.2,9.396
CA-2017-104745,06/04/2017,Centro,Suministros de oficina,File Shuttle I and Handi-File,53.424,3,0.2,4.6746
US-2014-119137,7/27/2014,Oeste,Suministros de oficina,Wilson Jones Custom Archivador Spines & Labels,8.16,5,0.7,-5.712
US-2014-119137,7/27/2014,Oeste,Tecnología,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936,8,0.2,179.1888
US-2014-119137,7/27/2014,Oeste,Suministros de oficina,Newell 324,9.24,1,0.2,0.924
US-2014-119137,7/27/2014,Oeste,Tecnología,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
US-2016-134656,10/01/2016,Centro,Suministros de oficina,Xerox 1960,99.136,4,0.2,30.98
US-2017-134481,09/01/2017,Este,Muebles,"Office Impressions End Mesa, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,-297.6848
CA-2015-130792,05/05/2015,Centro,Suministros de oficina,Holmes Odor Grabber,8.652,3,0.8,-20.3322
CA-2015-130792,05/05/2015,Centro,Suministros de oficina,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6811
CA-2015-130792,05/05/2015,Centro,Suministros de oficina,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
CA-2016-134775,10/29/2016,Oeste,Suministros de oficina,Southworth Structures Collection,50.96,7,0,25.48
CA-2016-134775,10/29/2016,Oeste,Suministros de oficina,"Square Ring Data Archivadors, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376
CA-2015-125395,6/29/2015,Centro,Tecnología,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
US-2015-168935,12/02/2015,Sur,Muebles,"Hon Practical Foundations 30 x 60 Training Mesa, Light Gray/Charcoal",375.4575,3,0.45,-157.0095
US-2015-168935,12/02/2015,Sur,Tecnología,Logitech Media Keyboard K200,83.976,3,0.2,-1.0497
CA-2015-122756,12/07/2015,Este,Tecnología,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638
CA-2015-122756,12/07/2015,Este,Muebles,3M Hangers With Command Adhesive,2.96,1,0.2,0.777
CA-2014-115973,11/26/2014,Este,Suministros de oficina,Crayola Colored Pencils,2.624,1,0.2,0.4264
CA-2017-101798,12/15/2017,Este,Suministros de oficina,"Angle-D Archivadors with Locking Rings, Label Holders",23.36,4,0.2,7.884
CA-2017-101798,12/15/2017,Este,Tecnología,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0,13.5932
US-2014-135972,9/23/2014,Oeste,Tecnología,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182
US-2014-135972,9/23/2014,Oeste,Tecnología,Canon PC1080F Personal Fotocopiadora,1799.97,3,0,701.9883
US-2014-134971,06/10/2014,Centro,Suministros de oficina,Wilson Jones Century Plastic Molded Ring Archivadors,12.462,3,0.8,-20.5623
CA-2017-102946,07/05/2017,Oeste,Suministros de oficina,Tuf-Vin Archivadors,75.792,3,0.2,25.5798
CA-2017-165603,10/19/2017,Este,Suministros de oficina,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,9.4924
CA-2017-165603,10/19/2017,Este,Suministros de oficina,Xerox 1958,12.96,2,0,6.2208
CA-2015-122259,11/04/2015,Centro,Suministros de oficina,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036
CA-2016-108987,09/10/2016,Centro,Suministros de oficina,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
CA-2016-108987,09/10/2016,Centro,Muebles,"Riverside Palais Royal Lawyers Librero, Royale Cherry Finish",2396.2656,4,0.32,-317.1528
CA-2016-108987,09/10/2016,Centro,Suministros de oficina,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784
CA-2016-108987,09/10/2016,Centro,Tecnología,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198
CA-2014-113166,12/26/2014,Sur,Suministros de oficina,Xerox 1974,9.568,2,0.2,3.4684
CA-2014-155208,4/20/2014,Sur,Suministros de oficina,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768
CA-2017-117933,12/29/2017,Este,Suministros de oficina,Staple holder,35.91,3,0,9.6957
CA-2017-117457,12/12/2017,Oeste,Tecnología,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895
CA-2017-117457,12/12/2017,Oeste,Tecnología,Sharp AL-1530CS Digital Fotocopiadora,1199.976,3,0.2,434.9913
